Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
350,291.160106,291.160183,291.160183,7130952,,,-1,0.264,0.077,,,6,1.411764706,0.235294118,,,0,,C17 H23 O4,17,23,4,0,0,,,,
351,291.163442,291.163554,291.163554,5172041,,,-1,0.385,0.112,,,1,2,0.285714286,,,0,,C14 H27 O4 S,14,27,4,1,0,,,,
352,291.199926,291.19994,291.19994,4171603,,,-1,0.046,0.013,,,0,2.133333333,0.2,,,0,,C15 H31 O3 S,15,31,3,1,0,,,,
353,291.988094,291.988109,291.988109,2225713,,0.333333333,-1,0.051,0.015,,,6,1,1.142857143,,,0,,C7 H6 N3 O8 S,7,6,8,1,3,,,,
354,292.082673,292.082661,292.082661,14270539,,0,-1,-0.043,-0.013,,,8,1.071428571,0.428571429,,,0,,C14 H14 N O6,14,14,6,0,1,,,,
355,292.103808,292.10379,292.10379,3940433,,0,-1,-0.062,-0.018,,,3,1.727272727,0.727272727,,,0,,C11 H18 N O8,11,18,8,0,1,,,,
356,292.112403,292.112522,292.112522,2190420,,0.333333333,-1,0.407,0.119,,,7,1.357142857,0.142857143,,,0,,C14 H18 N3 O2 S,14,18,2,1,3,,,,
357,292.11911,292.119046,292.119046,2611285,,0,-1,-0.218,-0.064,,,7,1.266666667,0.333333333,,,0,,C15 H18 N O5,15,18,5,0,1,,,,
358,293.06673,293.066676,293.066676,2921824,,,-1,-0.183,-0.054,,,8,1,0.5,,,0,,C14 H13 O7,14,13,7,0,0,,,,
359,293.07785,293.07791,293.07791,2346340,,0,-1,0.204,0.06,,,8,1.076923077,0.461538462,,,0,,C13 H13 N2 O6,13,13,6,0,2,,,,
360,293.103026,293.103062,293.103062,11538795,,,-1,0.122,0.036,,,7,1.2,0.4,,,0,,C15 H17 O6,15,17,6,0,0,,,,
361,293.106356,293.106433,293.106433,10424683,,,-1,0.262,0.077,,,2,1.833333333,0.5,,,0,,C12 H21 O6 S,12,21,6,1,0,,,,
362,293.114205,293.114295,293.114295,14995822,,0,-1,0.308,0.09,,,7,1.285714286,0.357142857,,,0,,C14 H17 N2 O5,14,17,5,0,2,,,,
363,293.139367,293.139447,293.139447,25776500,,,-1,0.276,0.081,,,6,1.375,0.3125,,,0,,C16 H21 O5,16,21,5,0,0,,,,
364,293.142717,293.142819,293.142819,28619126,,,-1,0.346,0.101,,,1,2,0.384615385,,,0,,C13 H25 O5 S,13,25,5,1,0,,,,
365,293.175841,293.175833,293.175833,4937087,,,-1,-0.026,-0.008,,,5,1.529411765,0.235294118,,,0,,C17 H25 O4,17,25,4,0,0,,,,
366,293.179194,293.179204,293.179204,56734080,,,-1,0.034,0.01,,,0,2.142857143,0.285714286,,,0,,C14 H29 O4 S,14,29,4,1,0,,,,
367,294.080581,294.080553,294.080553,2252927,,1,-1,-0.094,-0.028,,,7,1.214285714,0.285714286,,,0,,C14 H16 N O4 S,14,16,4,1,1,,,,
368,295.082377,295.082326,295.082326,78705560,,,-1,-0.171,-0.05,,,7,1.142857143,0.5,,,0,,C14 H15 O7,14,15,7,0,0,,,,
369,295.118748,295.118712,295.118712,16237478,,,-1,-0.123,-0.036,,,6,1.333333333,0.4,,,0,,C15 H19 O6,15,19,6,0,0,,,,
370,295.12206,295.122083,295.122083,52360104,,,-1,0.079,0.023,,,1,2,0.5,,,0,,C12 H23 O6 S,12,23,6,1,0,,,,
371,295.129874,295.129945,295.129945,12792746,,0,-1,0.24,0.071,,,6,1.428571429,0.357142857,,,0,,C14 H19 N2 O5,14,19,5,0,2,,,,
372,295.155073,295.155097,295.155097,3956657,,,-1,0.082,0.024,,,5,1.5,0.3125,,,0,,C16 H23 O5,16,23,5,0,0,,,,
373,296.096251,296.096203,296.096203,4380862,,1,-1,-0.163,-0.048,,,6,1.357142857,0.285714286,,,0,,C14 H18 N O4 S,14,18,4,1,1,,,,
374,297.043775,297.043833,297.043833,3788239,,,-1,0.194,0.058,,,7,1.076923077,0.461538462,,,0,,C13 H13 O6 S,13,13,6,1,0,,,,
375,297.055157,297.055066,297.055066,6708691,,0.5,-1,-0.304,-0.09,,,7,1.166666667,0.416666667,,,0,,C12 H13 N2 O5 S,12,13,5,1,2,,,,
376,297.061521,297.061591,297.061591,3860948,,,-1,0.234,0.07,,,7,1.076923077,0.615384615,,,0,,C13 H13 O8,13,13,8,0,0,,,,
377,297.06496,297.064962,297.064962,3693013,,,-1,0.006,0.002,,,2,1.8,0.8,,,0,,C10 H17 O8 S,10,17,8,1,0,,,,
378,297.097872,297.097976,297.097976,62895584,,,-1,0.35,0.104,,,6,1.285714286,0.5,,,0,,C14 H17 O7,14,17,7,0,0,,,,
379,297.10929,297.10921,297.10921,4039138,,0,-1,-0.271,-0.081,,,6,1.384615385,0.461538462,,,0,,C13 H17 N2 O6,13,17,6,0,2,,,,
380,297.134308,297.134362,297.134362,10569193,,,-1,0.181,0.054,,,5,1.466666667,0.4,,,0,,C15 H21 O6,15,21,6,0,0,,,,
381,297.137722,297.137733,297.137733,3590634,,,-1,0.038,0.011,,,0,2.166666667,0.5,,,0,,C12 H25 O6 S,12,25,6,1,0,,,,
382,297.145617,297.145595,297.145595,6045165,,0,-1,-0.074,-0.022,,,5,1.571428571,0.357142857,,,0,,C14 H21 N2 O5,14,21,5,0,2,,,,
383,297.149677,297.149618,297.149618,4018670,,,-1,-0.198,-0.059,,,9,1.157894737,0.157894737,,,0,,C19 H21 O3,19,21,3,0,0,,,,
384,297.152937,297.152989,297.152989,27088366,,,-1,0.177,0.053,,,4,1.625,0.1875,,,0,,C16 H25 O3 S,16,25,3,1,0,,,,
385,297.170783,297.170747,297.170747,12219892,,,-1,-0.119,-0.035,,,4,1.625,0.3125,,,0,,C16 H25 O5,16,25,5,0,0,,,,
386,298.075509,298.075467,298.075467,6940411,,1,-1,-0.138,-0.041,,,6,1.307692308,0.384615385,,,0,,C13 H16 N O5 S,13,16,5,1,1,,,,
387,298.096866,298.096597,298.096597,2296065,,1,-1,-0.902,-0.269,,,1,2.1,0.7,,,0,,C10 H20 N O7 S,10,20,7,1,1,,,,
388,298.140883,298.140844,298.140844,20715278,,0,-1,-0.131,-0.039,,,5,1.615384615,0.384615385,,,0,,C13 H20 N3 O5,13,20,5,0,3,,,,
389,299.059465,299.059483,299.059483,11016219,,,-1,0.059,0.018,,,6,1.230769231,0.461538462,,,0,,C13 H15 O6 S,13,15,6,1,0,,,,
390,299.077137,299.077241,299.077241,6807584,,,-1,0.348,0.104,,,6,1.230769231,0.615384615,,,0,,C13 H15 O8,13,15,8,0,0,,,,
391,299.088489,299.088474,299.088474,2652196,,0,-1,-0.049,-0.015,,,6,1.333333333,0.583333333,,,0,,C12 H15 N2 O7,12,15,7,0,2,,,,
392,299.095813,299.095868,299.095868,2518054,,,-1,0.186,0.055,,,5,1.428571429,0.357142857,,,0,,C14 H19 O5 S,14,19,5,1,0,,,,
393,299.113632,299.113627,299.113627,369293344,,,-1,-0.017,-0.005,,,5,1.428571429,0.5,,,0,,C14 H19 O7,14,19,7,0,0,,,,
394,299.124861,299.12486,299.12486,12769326,,0,-1,-0.004,-0.001,,,5,1.538461538,0.461538462,,,0,,C13 H19 N2 O6,13,19,6,0,2,,,,
395,299.150059,299.150012,299.150012,13305910,,,-1,-0.157,-0.047,,,4,1.6,0.4,,,0,,C15 H23 O6,15,23,6,0,0,,,,
396,299.161206,299.161245,299.161245,10004537,,0,-1,0.131,0.039,,,4,1.714285714,0.357142857,,,0,,C14 H23 N2 O5,14,23,5,0,2,,,,
397,299.165186,299.165268,299.165268,2525242,,,-1,0.273,0.082,,,8,1.263157895,0.157894737,,,0,,C19 H23 O3,19,23,3,0,0,,,,
398,300.072622,300.07249,300.07249,2602311,,0,-1,-0.441,-0.132,,,6,1.25,0.666666667,,,0,,C12 H14 N O8,12,14,8,0,1,,,,
399,300.090952,300.091117,300.091117,4579660,,1,-1,0.551,0.165,,,5,1.461538462,0.384615385,,,0,,C13 H18 N O5 S,13,18,5,1,1,,,,
400,300.119861,300.120109,300.120109,3679573,,0,-1,0.827,0.248,,,5,1.583333333,0.5,,,0,,C12 H18 N3 O6,12,18,6,0,3,,,,
401,300.156483,300.156494,300.156494,2280800,,0,-1,0.036,0.011,,,4,1.769230769,0.384615385,,,0,,C13 H22 N3 O5,13,22,5,0,3,,,,
402,301.067948,301.067739,301.067739,2845296,,0,-1,-0.693,-0.209,,,6,1.272727273,0.727272727,,,0,,C11 H13 N2 O8,11,13,8,0,2,,,,
403,301.071796,301.071762,301.071762,2764913,,,-1,-0.114,-0.034,,,10,0.875,0.375,,,0,,C16 H13 O6,16,13,6,0,0,,,,
404,301.075158,301.075133,301.075133,4508274,,,-1,-0.083,-0.025,,,5,1.384615385,0.461538462,,,0,,C13 H17 O6 S,13,17,6,1,0,,,,
405,301.092876,301.092891,301.092891,22010488,,,-1,0.05,0.015,,,5,1.384615385,0.615384615,,,0,,C13 H17 O8,13,17,8,0,0,,,,
406,301.10416,301.104124,301.104124,2764411,,0,-1,-0.117,-0.035,,,5,1.5,0.583333333,,,0,,C12 H17 N2 O7,12,17,7,0,2,,,,
407,301.108171,301.108147,301.108147,19397244,,,-1,-0.08,-0.024,,,9,1.058823529,0.294117647,,,0,,C17 H17 O5,17,17,5,0,0,,,,
408,301.119572,301.119381,301.119381,3103360,,0,-1,-0.636,-0.191,,,9,1.125,0.25,,,0,,C16 H17 N2 O4,16,17,4,0,2,,,,
409,301.134713,301.134637,301.134637,2366596,,0,-1,-0.254,-0.076,,,13,0.9,0.05,,,0,,C20 H17 N2 O,20,17,1,0,2,,,,
410,301.140537,301.14051,301.14051,18393734,,0,-1,-0.09,-0.027,,,4,1.692307692,0.461538462,,,0,,C13 H21 N2 O6,13,21,6,0,2,,,,
411,301.144494,301.144533,301.144533,24976008,,,-1,0.127,0.038,,,8,1.222222222,0.222222222,,,0,,C18 H21 O4,18,21,4,0,0,,,,
412,301.176971,301.176895,301.176895,3052177,,0,-1,-0.25,-0.075,,,3,1.857142857,0.357142857,,,0,,C14 H25 N2 O5,14,25,5,0,2,,,,
413,301.180873,301.180918,301.180918,2647698,,,-1,0.15,0.045,,,7,1.368421053,0.157894737,,,0,,C19 H25 O3,19,25,3,0,0,,,,
414,302.088087,302.08814,302.08814,5067685,,0,-1,0.177,0.053,,,5,1.416666667,0.666666667,,,0,,C12 H16 N O8,12,16,8,0,1,,,,
415,302.135717,302.135759,302.135759,4680627,,0,-1,0.14,0.042,,,4,1.75,0.5,,,0,,C12 H20 N3 O6,12,20,6,0,3,,,,
416,302.269883,302.270068,302.270068,2276316,,0,-1,0.611,0.185,,,0,2.176470588,0.176470588,,,0,,C17 H36 N O3,17,36,3,0,1,,,,
417,303.05098,303.051026,303.051026,8940747,,,-1,0.153,0.046,,,10,0.8,0.466666667,,,0,,C15 H11 O7,15,11,7,0,0,,,,
418,303.072056,303.072156,303.072156,2453713,,,-1,0.327,0.099,,,5,1.333333333,0.75,,,0,,C12 H15 O9,12,15,9,0,0,,,,
419,303.0874,303.087412,303.087412,11865302,,,-1,0.038,0.012,,,9,1,0.375,,,0,,C16 H15 O6,16,15,6,0,0,,,,
420,303.098609,303.098645,303.098645,5178586,,0,-1,0.119,0.036,,,9,1.066666667,0.333333333,,,0,,C15 H15 N2 O5,15,15,5,0,2,,,,
421,303.119757,303.119775,303.119775,5962976,,0,-1,0.059,0.018,,,4,1.666666667,0.583333333,,,0,,C12 H19 N2 O7,12,19,7,0,2,,,,
422,303.123835,303.123797,303.123797,6925538,,,-1,-0.124,-0.038,,,8,1.176470588,0.294117647,,,0,,C17 H19 O5,17,19,5,0,0,,,,
423,303.144882,303.144927,303.144927,2449128,,,-1,0.147,0.044,,,3,1.714285714,0.5,,,0,,C14 H23 O7,14,23,7,0,0,,,,
424,303.160218,303.160183,303.160183,75857136,,,-1,-0.117,-0.035,,,7,1.333333333,0.222222222,,,0,,C18 H23 O4,18,23,4,0,0,,,,
425,305.033573,305.033662,305.033662,9953077,,,-1,0.291,0.089,,,5,1.272727273,0.727272727,,,0,,C11 H13 O8 S,11,13,8,1,0,,,,
426,305.045052,305.044896,305.044896,2284856,,0.5,-1,-0.512,-0.156,,,5,1.4,0.7,,,0,,C10 H13 N2 O7 S,10,13,7,1,2,,,,
427,305.066611,305.066676,305.066676,3317567,,,-1,0.213,0.065,,,9,0.933333333,0.466666667,,,0,,C15 H13 O7,15,13,7,0,0,,,,
428,305.087849,305.087806,305.087806,30089030,,,-1,-0.141,-0.043,,,4,1.5,0.75,,,0,,C12 H17 O9,12,17,9,0,0,,,,
429,305.102991,305.103062,305.103062,72236872,,,-1,0.233,0.071,,,8,1.125,0.375,,,0,,C16 H17 O6,16,17,6,0,0,,,,
430,305.117766,305.117667,305.117667,3139407,,0.5,-1,-0.326,-0.1,,,3,1.833333333,0.416666667,,,0,,C12 H21 N2 O5 S,12,21,5,1,2,,,,
431,305.139348,305.139447,305.139447,11603798,,,-1,0.324,0.099,,,7,1.294117647,0.294117647,,,0,,C17 H21 O5,17,21,5,0,0,,,,
432,305.142625,305.142819,305.142819,2432343,,,-1,0.635,0.194,,,2,1.857142857,0.357142857,,,0,,C14 H25 O5 S,14,25,5,1,0,,,,
433,305.150631,305.150681,305.150681,3235674,,0,-1,0.165,0.05,,,7,1.375,0.25,,,0,,C16 H21 N2 O4,16,21,4,0,2,,,,
434,305.175722,305.175833,305.175833,60325728,,,-1,0.364,0.111,,,6,1.444444444,0.222222222,,,0,,C18 H25 O4,18,25,4,0,0,,,,
435,305.178884,305.179204,305.179204,3614563,,,-1,1.05,0.32,,,1,2,0.266666667,,,0,,C15 H29 O4 S,15,29,4,1,0,,,,
436,306.098469,306.098311,306.098311,3053192,,0,-1,-0.516,-0.158,,,8,1.133333333,0.4,,,0,,C15 H16 N O6,15,16,6,0,1,,,,
437,307.049135,307.049312,307.049312,2353595,,,-1,0.578,0.177,,,4,1.454545455,0.727272727,,,0,,C11 H15 O8 S,11,15,8,1,0,,,,
438,307.082289,307.082326,307.082326,8956357,,,-1,0.121,0.037,,,8,1.066666667,0.466666667,,,0,,C15 H15 O7,15,15,7,0,0,,,,
439,307.093608,307.09356,307.09356,3428041,,0,-1,-0.156,-0.048,,,8,1.142857143,0.428571429,,,0,,C14 H15 N2 O6,14,15,6,0,2,,,,
440,307.11869,307.118712,307.118712,49496528,,,-1,0.072,0.022,,,7,1.25,0.375,,,0,,C16 H19 O6,16,19,6,0,0,,,,
441,307.129996,307.129945,307.129945,4154837,,0,-1,-0.164,-0.05,,,7,1.333333333,0.333333333,,,0,,C15 H19 N2 O5,15,19,5,0,2,,,,
442,307.155089,307.155097,307.155097,8800733,,,-1,0.029,0.009,,,6,1.411764706,0.294117647,,,0,,C17 H23 O5,17,23,5,0,0,,,,
443,307.15846,307.158469,307.158469,17392094,,,-1,0.029,0.009,,,1,2,0.357142857,,,0,,C14 H27 O5 S,14,27,5,1,0,,,,
444,307.194882,307.194854,307.194854,12087786,,,-1,-0.089,-0.027,,,0,2.133333333,0.266666667,,,0,,C15 H31 O4 S,15,31,4,1,0,,,,
445,308.10826,308.108088,308.108088,4333334,,0,-1,-0.56,-0.172,,,16,0.681818182,0.045454545,,,0,,C22 H14 N O,22,14,1,0,1,,,,
446,308.113841,308.113961,308.113961,2219800,,0,-1,0.388,0.12,,,7,1.266666667,0.4,,,0,,C15 H18 N O6,15,18,6,0,1,,,,
447,309.06165,309.061591,309.061591,2306132,,,-1,-0.19,-0.059,,,8,1,0.571428571,,,0,,C14 H13 O8,14,13,8,0,0,,,,
448,309.09799,309.097976,309.097976,24560736,,,-1,-0.045,-0.014,,,7,1.2,0.466666667,,,0,,C15 H17 O7,15,17,7,0,0,,,,
449,309.101368,309.101348,309.101348,6245473,,,-1,-0.064,-0.02,,,2,1.833333333,0.583333333,,,0,,C12 H21 O7 S,12,21,7,1,0,,,,
450,309.109189,309.10921,309.10921,11838564,,0,-1,0.068,0.021,,,7,1.285714286,0.428571429,,,0,,C14 H17 N2 O6,14,17,6,0,2,,,,
451,309.134405,309.134362,309.134362,42648684,,,-1,-0.14,-0.043,,,6,1.375,0.375,,,0,,C16 H21 O6,16,21,6,0,0,,,,
452,309.137765,309.137733,309.137733,19580014,,,-1,-0.102,-0.032,,,1,2,0.461538462,,,0,,C13 H25 O6 S,13,25,6,1,0,,,,
453,309.145708,309.145595,309.145595,2683504,,0,-1,-0.363,-0.112,,,6,1.466666667,0.333333333,,,0,,C15 H21 N2 O5,15,21,5,0,2,,,,
454,309.170758,309.170747,309.170747,2904184,,,-1,-0.033,-0.01,,,5,1.529411765,0.294117647,,,0,,C17 H25 O5,17,25,5,0,0,,,,
455,309.174171,309.174119,309.174119,6794362,,,-1,-0.17,-0.053,,,0,2.142857143,0.357142857,,,0,,C14 H29 O5 S,14,29,5,1,0,,,,
456,309.977617,309.977544,309.977544,2328970,,0.333333333,-1,-0.236,-0.073,,,10,0.5,0.7,,,0,,C10 H4 N3 O7 S,10,4,7,1,3,,,,
457,310.09311,310.093225,310.093225,4209073,,0,-1,0.372,0.115,,,7,1.214285714,0.5,,,0,,C14 H16 N O7,14,16,7,0,1,,,,
458,310.123285,310.123086,310.123086,2506171,,0.333333333,-1,-0.641,-0.199,,,6,1.5,0.214285714,,,0,,C14 H20 N3 O3 S,14,20,3,1,3,,,,
459,310.124035,310.123738,310.123738,4816316,,0,-1,-0.96,-0.298,,,15,0.772727273,0.045454545,,,0,,C22 H16 N O,22,16,1,0,1,,,,
460,311.077235,311.077241,311.077241,12310276,,,-1,0.02,0.006,,,7,1.142857143,0.571428571,,,0,,C14 H15 O8,14,15,8,0,0,,,,
461,311.080433,311.080612,311.080612,2470661,,,-1,0.577,0.18,,,2,1.818181818,0.727272727,,,0,,C11 H19 O8 S,11,19,8,1,0,,,,
462,311.088484,311.088474,311.088474,4070152,,0,-1,-0.032,-0.01,,,7,1.230769231,0.538461538,,,0,,C13 H15 N2 O7,13,15,7,0,2,,,,
463,311.113674,311.113627,311.113627,16852752,,,-1,-0.152,-0.047,,,6,1.333333333,0.466666667,,,0,,C15 H19 O7,15,19,7,0,0,,,,
464,311.117031,311.116998,311.116998,9783058,,,-1,-0.107,-0.033,,,1,2,0.583333333,,,0,,C12 H23 O7 S,12,23,7,1,0,,,,
465,311.12497,311.12486,311.12486,2714389,,0,-1,-0.353,-0.11,,,6,1.428571429,0.428571429,,,0,,C14 H19 N2 O6,14,19,6,0,2,,,,
466,311.150183,311.150012,311.150012,4063005,,,-1,-0.549,-0.171,,,5,1.5,0.375,,,0,,C16 H23 O6,16,23,6,0,0,,,,
467,311.161222,311.161245,311.161245,2994977,,0,-1,0.075,0.023,,,5,1.6,0.333333333,,,0,,C15 H23 N2 O5,15,23,5,0,2,,,,
468,311.168534,311.168639,311.168639,64161572,,,-1,0.339,0.106,,,4,1.647058824,0.176470588,,,0,,C17 H27 O3 S,17,27,3,1,0,,,,
469,311.186122,311.186398,311.186398,2267946,,,-1,0.884,0.275,,,4,1.647058824,0.294117647,,,0,,C17 H27 O5,17,27,5,0,0,,,,
470,312.09115,312.091117,312.091117,2577511,,1,-1,-0.104,-0.032,,,6,1.357142857,0.357142857,,,0,,C14 H18 N O5 S,14,18,5,1,1,,,,
471,312.109073,312.108876,312.108876,2530414,,0,-1,-0.634,-0.198,,,6,1.357142857,0.5,,,0,,C14 H18 N O7,14,18,7,0,1,,,,
472,312.156547,312.156494,312.156494,7348351,,0,-1,-0.168,-0.053,,,5,1.642857143,0.357142857,,,0,,C14 H22 N3 O5,14,22,5,0,3,,,,
473,313.046647,313.04661,313.04661,2555324,,0,-1,-0.12,-0.037,,,12,0.666666667,0.4,,,0,,C15 H9 N2 O6,15,9,6,0,2,,,,
474,313.092921,313.092891,313.092891,14727629,,,-1,-0.094,-0.03,,,6,1.285714286,0.571428571,,,0,,C14 H17 O8,14,17,8,0,0,,,,
475,313.103992,313.104124,313.104124,2544081,,0,-1,0.422,0.132,,,6,1.384615385,0.538461538,,,0,,C13 H17 N2 O7,13,17,7,0,2,,,,
476,313.111454,313.111519,313.111519,3531220,,,-1,0.206,0.065,,,5,1.466666667,0.333333333,,,0,,C15 H21 O5 S,15,21,5,1,0,,,,
477,313.129312,313.129277,313.129277,30902746,,,-1,-0.114,-0.036,,,5,1.466666667,0.466666667,,,0,,C15 H21 O7,15,21,7,0,0,,,,
478,313.140431,313.14051,313.14051,5870046,,0,-1,0.251,0.079,,,5,1.571428571,0.428571429,,,0,,C14 H21 N2 O6,14,21,6,0,2,,,,
479,313.144443,313.144533,313.144533,26577376,,,-1,0.285,0.089,,,9,1.157894737,0.210526316,,,0,,C19 H21 O4,19,21,4,0,0,,,,
480,313.176854,313.176895,313.176895,4659691,,0,-1,0.134,0.042,,,4,1.733333333,0.333333333,,,0,,C15 H25 N2 O5,15,25,5,0,2,,,,
481,314.070397,314.070382,314.070382,7500592,,1,-1,-0.048,-0.015,,,6,1.307692308,0.461538462,,,0,,C13 H16 N O6 S,13,16,6,1,1,,,,
482,314.088344,314.08814,314.08814,2344759,,0,-1,-0.649,-0.204,,,6,1.307692308,0.615384615,,,0,,C13 H16 N O8,13,16,8,0,1,,,,
483,314.114603,314.11463,314.11463,11520832,,0,-1,0.084,0.026,,,10,1.0625,0.25,,,0,,C16 H16 N3 O4,16,16,4,0,3,,,,
484,314.124281,314.124526,314.124526,6886212,,0,-1,0.78,0.245,,,5,1.5,0.5,,,0,,C14 H20 N O7,14,20,7,0,1,,,,
485,314.130158,314.129886,314.129886,2869062,,0,-1,-0.867,-0.272,,,14,0.85,0.05,,,0,,C20 H16 N3 O,20,16,1,0,3,,,,
486,314.135663,314.135759,314.135759,7791432,,0,-1,0.305,0.096,,,5,1.615384615,0.461538462,,,0,,C13 H20 N3 O6,13,20,6,0,3,,,,
487,314.139727,314.139782,314.139782,5009226,,0,-1,0.174,0.055,,,9,1.166666667,0.222222222,,,0,,C18 H20 N O4,18,20,4,0,1,,,,
488,314.172089,314.172144,314.172144,5577557,,0,-1,0.177,0.056,,,4,1.785714286,0.357142857,,,0,,C14 H24 N3 O5,14,24,5,0,3,,,,
489,315.054178,315.054398,315.054398,4420764,,,-1,0.696,0.219,,,6,1.230769231,0.538461538,,,0,,C13 H15 O7 S,13,15,7,1,0,,,,
490,315.072176,315.072156,315.072156,5205155,,,-1,-0.066,-0.021,,,6,1.230769231,0.692307692,,,0,,C13 H15 O9,13,15,9,0,0,,,,
491,315.083273,315.083389,315.083389,2518183,,0,-1,0.369,0.116,,,6,1.333333333,0.666666667,,,0,,C12 H15 N2 O8,12,15,8,0,2,,,,
492,315.108615,315.108541,315.108541,7644336,,,-1,-0.235,-0.074,,,5,1.428571429,0.571428571,,,0,,C14 H19 O8,14,19,8,0,0,,,,
493,315.114036,315.113901,315.113901,4041906,,0,-1,-0.426,-0.134,,,14,0.8,0.1,,,0,,C20 H15 N2 O2,20,15,2,0,2,,,,
494,315.119779,315.119775,315.119775,6718645,,0,-1,-0.014,-0.004,,,5,1.538461538,0.538461538,,,0,,C13 H19 N2 O7,13,19,7,0,2,,,,
495,315.123699,315.123797,315.123797,7271606,,,-1,0.313,0.099,,,9,1.111111111,0.277777778,,,0,,C18 H19 O5,18,19,5,0,0,,,,
496,315.144759,315.144927,315.144927,2357182,,,-1,0.533,0.168,,,4,1.6,0.466666667,,,0,,C15 H23 O7,15,23,7,0,0,,,,
497,315.156123,315.15616,315.15616,17214658,,0,-1,0.119,0.037,,,4,1.714285714,0.428571429,,,0,,C14 H23 N2 O6,14,23,6,0,2,,,,
498,315.160116,315.160183,315.160183,30084292,,,-1,0.212,0.067,,,8,1.263157895,0.210526316,,,0,,C19 H23 O4,19,23,4,0,0,,,,
499,316.070788,316.070776,316.070776,9119259,,1,-1,-0.039,-0.012,,,1,2.111111111,1,,,0,,C9 H18 N O9 S,9,18,9,1,1,,,,
500,316.086018,316.086032,316.086032,2765345,,1,-1,0.045,0.014,,,5,1.461538462,0.461538462,,,0,,C13 H18 N O6 S,13,18,6,1,1,,,,
501,316.103815,316.10379,316.10379,2402856,,0,-1,-0.078,-0.025,,,5,1.461538462,0.615384615,,,0,,C13 H18 N O8,13,18,8,0,1,,,,
502,316.115225,316.115024,316.115024,2509868,,0,-1,-0.637,-0.201,,,5,1.583333333,0.583333333,,,0,,C12 H18 N3 O7,12,18,7,0,3,,,,
503,316.151423,316.151409,316.151409,4304442,,0,-1,-0.045,-0.014,,,4,1.769230769,0.461538462,,,0,,C13 H22 N3 O6,13,22,6,0,3,,,,
504,316.248986,316.249332,316.249332,2730591,,0,-1,1.094,0.346,,,1,2.058823529,0.235294118,,,0,,C17 H34 N O4,17,34,4,0,1,,,,
505,317.066613,317.066676,317.066676,4683674,,,-1,0.2,0.063,,,10,0.875,0.4375,,,0,,C16 H13 O7,16,13,7,0,0,,,,
506,317.098878,317.099039,317.099039,3907495,,0,-1,0.509,0.161,,,5,1.5,0.666666667,,,0,,C12 H17 N2 O8,12,17,8,0,2,,,,
507,317.103009,317.103062,317.103062,16969640,,,-1,0.168,0.053,,,9,1.058823529,0.352941176,,,0,,C17 H17 O6,17,17,6,0,0,,,,
508,317.114226,317.114295,317.114295,3270573,,0,-1,0.217,0.069,,,9,1.125,0.3125,,,0,,C16 H17 N2 O5,16,17,5,0,2,,,,
509,317.124413,317.124191,317.124191,2649521,,,-1,-0.7,-0.222,,,4,1.571428571,0.571428571,,,0,,C14 H21 O8,14,21,8,0,0,,,,
510,317.129651,317.129551,317.129551,2504627,,0,-1,-0.315,-0.1,,,13,0.9,0.1,,,0,,C20 H17 N2 O2,20,17,2,0,2,,,,
511,317.13541,317.135425,317.135425,7722933,,0,-1,0.046,0.015,,,4,1.692307692,0.538461538,,,0,,C13 H21 N2 O7,13,21,7,0,2,,,,
512,317.139389,317.139447,317.139447,9600950,,,-1,0.183,0.058,,,8,1.222222222,0.277777778,,,0,,C18 H21 O5,18,21,5,0,0,,,,
513,317.175769,317.175833,317.175833,16478148,,,-1,0.202,0.064,,,7,1.368421053,0.210526316,,,0,,C19 H25 O4,19,25,4,0,0,,,,
514,317.186976,317.187066,317.187066,25415624,,0,-1,0.286,0.091,,,7,1.444444444,0.166666667,,,0,,C18 H25 N2 O3,18,25,3,0,2,,,,
515,318.101484,318.101682,318.101682,2340912,,1,-1,0.622,0.198,,,4,1.615384615,0.461538462,,,0,,C13 H20 N O6 S,13,20,6,1,1,,,,
516,318.109501,318.109544,318.109544,5029171,,0,-1,0.136,0.043,,,9,1.133333333,0.333333333,,,0,,C15 H16 N3 O5,15,16,5,0,3,,,,
517,319.082463,319.082326,319.082326,5594809,,,-1,-0.429,-0.137,,,9,1,0.4375,,,0,,C16 H15 O7,16,15,7,0,0,,,,
518,319.118735,319.118712,319.118712,14160583,,,-1,-0.073,-0.023,,,8,1.176470588,0.352941176,,,0,,C17 H19 O6,17,19,6,0,0,,,,
519,319.155185,319.155097,319.155097,16650966,,,-1,-0.275,-0.088,,,7,1.333333333,0.277777778,,,0,,C18 H23 O5,18,23,5,0,0,,,,
520,319.191569,319.191483,319.191483,3354341,,,-1,-0.27,-0.086,,,6,1.473684211,0.210526316,,,0,,C19 H27 O4,19,27,4,0,0,,,,
521,320.124865,320.125194,320.125194,2590306,,0,-1,1.028,0.329,,,8,1.266666667,0.333333333,,,0,,C15 H18 N3 O5,15,18,5,0,3,,,,
522,321.06489,321.064962,321.064962,40719848,,,-1,0.226,0.073,,,4,1.5,0.666666667,,,0,,C12 H17 O8 S,12,17,8,1,0,,,,
